epoch,recon_mse,lr
998,0.003760,5.035e-06
999,0.003749,5.028e-06
1000,0.003749,5.020e-06
1001,0.003732,5.012e-06
1002,0.003732,5.004e-06
1003,0.003728,4.996e-06
1004,0.003743,4.988e-06
1005,0.003720,4.980e-06
1006,0.003752,4.972e-06
1007,0.003735,4.965e-06
1008,0.003743,4.957e-06
1009,0.003740,4.949e-06
1010,0.003748,4.941e-06
1011,0.003736,4.933e-06
1012,0.003728,4.925e-06
1013,0.003730,4.917e-06
1014,0.003716,4.909e-06
1015,0.003701,4.902e-06
1016,0.003691,4.894e-06
1017,0.003716,4.886e-06
1018,0.003727,4.878e-06
1019,0.003737,4.870e-06
1020,0.003720,4.862e-06
1021,0.003729,4.854e-06
1022,0.003704,4.846e-06
1023,0.003711,4.839e-06
1024,0.003712,4.831e-06
1025,0.003689,4.823e-06
1026,0.003678,4.815e-06
1027,0.003682,4.807e-06
1028,0.003686,4.799e-06
1029,0.003663,4.791e-06
1030,0.003692,4.784e-06
1031,0.003669,4.776e-06
1032,0.003704,4.768e-06
1033,0.003707,4.760e-06
1034,0.003682,4.752e-06
1035,0.003683,4.744e-06
1036,0.003698,4.736e-06
1037,0.003687,4.728e-06
1038,0.003673,4.721e-06
1039,0.003678,4.713e-06
1040,0.003687,4.705e-06
1041,0.003668,4.697e-06
1042,0.003693,4.689e-06
1043,0.003688,4.681e-06
1044,0.003663,4.673e-06
1045,0.003673,4.666e-06
1046,0.003665,4.658e-06
1047,0.003660,4.650e-06
1048,0.003660,4.642e-06
1049,0.003654,4.634e-06
1050,0.003656,4.626e-06
1051,0.003658,4.618e-06
1052,0.003650,4.611e-06
1053,0.003661,4.603e-06
1054,0.003675,4.595e-06
1055,0.003669,4.587e-06
1056,0.003673,4.579e-06
1057,0.003649,4.571e-06
1058,0.003650,4.564e-06
1059,0.003655,4.556e-06
1060,0.003652,4.548e-06
1061,0.003647,4.540e-06
1062,0.003642,4.532e-06
1063,0.003638,4.524e-06
1064,0.003636,4.517e-06
1065,0.003649,4.509e-06
1066,0.003659,4.501e-06
1067,0.003637,4.493e-06
1068,0.003653,4.485e-06
1069,0.003668,4.477e-06
1070,0.003642,4.470e-06
1071,0.003633,4.462e-06
1072,0.003626,4.454e-06
1073,0.003629,4.446e-06
1074,0.003636,4.438e-06
1075,0.003662,4.430e-06
1076,0.003625,4.423e-06
1077,0.003615,4.415e-06
1078,0.003612,4.407e-06
1079,0.003620,4.399e-06
1080,0.003607,4.391e-06
1081,0.003593,4.383e-06
1082,0.003585,4.376e-06
1083,0.003597,4.368e-06
1084,0.003587,4.360e-06
1085,0.003587,4.352e-06
1086,0.003594,4.344e-06
1087,0.003582,4.337e-06
1088,0.003610,4.329e-06
1089,0.003600,4.321e-06
1090,0.003620,4.313e-06
1091,0.003643,4.305e-06
1092,0.003598,4.298e-06
1093,0.003588,4.290e-06
1094,0.003580,4.282e-06
1095,0.003593,4.274e-06
1096,0.003595,4.266e-06
1097,0.003594,4.259e-06
1098,0.003585,4.251e-06
1099,0.003574,4.243e-06
1100,0.003589,4.235e-06
1101,0.003592,4.228e-06
1102,0.003570,4.220e-06
1103,0.003565,4.212e-06
1104,0.003563,4.204e-06
1105,0.003568,4.196e-06
1106,0.003563,4.189e-06
1107,0.003566,4.181e-06
1108,0.003562,4.173e-06
1109,0.003563,4.165e-06
1110,0.003554,4.158e-06
1111,0.003585,4.150e-06
1112,0.003571,4.142e-06
1113,0.003571,4.134e-06
1114,0.003583,4.127e-06
1115,0.003587,4.119e-06
1116,0.003590,4.111e-06
1117,0.003585,4.103e-06
1118,0.003564,4.096e-06
1119,0.003557,4.088e-06
1120,0.003567,4.080e-06
1121,0.003556,4.072e-06
1122,0.003547,4.065e-06
1123,0.003553,4.057e-06
1124,0.003536,4.049e-06
1125,0.003534,4.041e-06
1126,0.003556,4.034e-06
1127,0.003551,4.026e-06
1128,0.003521,4.018e-06
1129,0.003515,4.011e-06
1130,0.003529,4.003e-06
1131,0.003559,3.995e-06
1132,0.003527,3.987e-06
1133,0.003539,3.980e-06
1134,0.003523,3.972e-06
1135,0.003520,3.964e-06
1136,0.003547,3.957e-06
1137,0.003556,3.949e-06
1138,0.003529,3.941e-06
1139,0.003531,3.934e-06
1140,0.003516,3.926e-06
1141,0.003534,3.918e-06
1142,0.003535,3.910e-06
1143,0.003528,3.903e-06
1144,0.003511,3.895e-06
1145,0.003517,3.887e-06
1146,0.003503,3.880e-06
1147,0.003539,3.872e-06
1148,0.003517,3.864e-06
1149,0.003531,3.857e-06
1150,0.003511,3.849e-06
1151,0.003523,3.841e-06
1152,0.003527,3.834e-06
1153,0.003506,3.826e-06
1154,0.003506,3.818e-06
1155,0.003514,3.811e-06
1156,0.003523,3.803e-06
1157,0.003501,3.795e-06
1158,0.003488,3.788e-06
1159,0.003506,3.780e-06
1160,0.003491,3.773e-06
1161,0.003490,3.765e-06
1162,0.003479,3.757e-06
1163,0.003479,3.750e-06
1164,0.003491,3.742e-06
1165,0.003498,3.734e-06
1166,0.003479,3.727e-06
1167,0.003493,3.719e-06
1168,0.003495,3.712e-06
1169,0.003489,3.704e-06
1170,0.003479,3.696e-06
1171,0.003484,3.689e-06
1172,0.003476,3.681e-06
1173,0.003474,3.674e-06
1174,0.003491,3.666e-06
1175,0.003485,3.658e-06
1176,0.003474,3.651e-06
1177,0.003466,3.643e-06
1178,0.003461,3.636e-06
1179,0.003464,3.628e-06
1180,0.003479,3.621e-06
1181,0.003467,3.613e-06
1182,0.003459,3.605e-06
1183,0.003460,3.598e-06
1184,0.003453,3.590e-06
1185,0.003450,3.583e-06
1186,0.003449,3.575e-06
1187,0.003463,3.568e-06
1188,0.003457,3.560e-06
1189,0.003458,3.553e-06
1190,0.003475,3.545e-06
1191,0.003451,3.538e-06
1192,0.003451,3.530e-06
1193,0.003453,3.522e-06
1194,0.003454,3.515e-06
1195,0.003445,3.507e-06
1196,0.003448,3.500e-06
1197,0.003450,3.492e-06
1198,0.003441,3.485e-06
1199,0.003451,3.477e-06
1200,0.003444,3.470e-06
1201,0.003442,3.462e-06
1202,0.003451,3.455e-06
1203,0.003437,3.447e-06
1204,0.003422,3.440e-06
1205,0.003458,3.432e-06
1206,0.003449,3.425e-06
1207,0.003434,3.418e-06
1208,0.003438,3.410e-06
1209,0.003448,3.403e-06
1210,0.003448,3.395e-06
1211,0.003456,3.388e-06
1212,0.003429,3.380e-06
1213,0.003410,3.373e-06
1214,0.003411,3.365e-06
1215,0.003426,3.358e-06
1216,0.003434,3.350e-06
1217,0.003412,3.343e-06
1218,0.003414,3.336e-06
1219,0.003418,3.328e-06
1220,0.003442,3.321e-06
1221,0.003423,3.313e-06
1222,0.003403,3.306e-06
1223,0.003417,3.299e-06
1224,0.003430,3.291e-06
1225,0.003421,3.284e-06
1226,0.003417,3.276e-06
1227,0.003392,3.269e-06
1228,0.003410,3.262e-06
1229,0.003427,3.254e-06
1230,0.003404,3.247e-06
1231,0.003412,3.239e-06
1232,0.003415,3.232e-06
1233,0.003396,3.225e-06
1234,0.003393,3.217e-06
1235,0.003389,3.210e-06
1236,0.003386,3.203e-06
1237,0.003410,3.195e-06
1238,0.003387,3.188e-06
1239,0.003410,3.181e-06
1240,0.003394,3.173e-06
1241,0.003382,3.166e-06
1242,0.003391,3.159e-06
1243,0.003398,3.151e-06
1244,0.003403,3.144e-06
1245,0.003388,3.137e-06
1246,0.003382,3.129e-06
1247,0.003390,3.122e-06
1248,0.003391,3.115e-06
1249,0.003397,3.108e-06
1250,0.003390,3.100e-06
1251,0.003383,3.093e-06
1252,0.003377,3.086e-06
1253,0.003386,3.078e-06
1254,0.003376,3.071e-06
1255,0.003381,3.064e-06
1256,0.003361,3.057e-06
1257,0.003376,3.049e-06
1258,0.003373,3.042e-06
1259,0.003351,3.035e-06
1260,0.003377,3.028e-06
1261,0.003362,3.020e-06
1262,0.003380,3.013e-06
1263,0.003377,3.006e-06
1264,0.003372,2.999e-06
1265,0.003370,2.992e-06
1266,0.003381,2.984e-06
1267,0.003380,2.977e-06
1268,0.003358,2.970e-06
1269,0.003348,2.963e-06
1270,0.003355,2.956e-06
1271,0.003354,2.948e-06
1272,0.003344,2.941e-06
1273,0.003349,2.934e-06
1274,0.003361,2.927e-06
1275,0.003355,2.920e-06
1276,0.003356,2.913e-06
1277,0.003361,2.905e-06
1278,0.003343,2.898e-06
1279,0.003345,2.891e-06
1280,0.003342,2.884e-06
1281,0.003358,2.877e-06
1282,0.003348,2.870e-06
1283,0.003328,2.863e-06
1284,0.003338,2.855e-06
1285,0.003333,2.848e-06
1286,0.003325,2.841e-06
1287,0.003317,2.834e-06
1288,0.003312,2.827e-06
1289,0.003340,2.820e-06
1290,0.003345,2.813e-06
1291,0.003330,2.806e-06
1292,0.003318,2.799e-06
1293,0.003325,2.792e-06
1294,0.003339,2.785e-06
1295,0.003342,2.778e-06
1296,0.003315,2.770e-06
1297,0.003330,2.763e-06
1298,0.003335,2.756e-06
1299,0.003332,2.749e-06
1300,0.003318,2.742e-06
1301,0.003321,2.735e-06
1302,0.003319,2.728e-06
1303,0.003330,2.721e-06
1304,0.003315,2.714e-06
1305,0.003322,2.707e-06
1306,0.003309,2.700e-06
1307,0.003300,2.693e-06
1308,0.003299,2.686e-06
1309,0.003299,2.679e-06
1310,0.003299,2.672e-06
1311,0.003300,2.665e-06
1312,0.003293,2.658e-06
1313,0.003285,2.651e-06
1314,0.003301,2.645e-06
1315,0.003303,2.638e-06
1316,0.003308,2.631e-06
1317,0.003301,2.624e-06
1318,0.003305,2.617e-06
1319,0.003303,2.610e-06
1320,0.003291,2.603e-06
1321,0.003294,2.596e-06
1322,0.003285,2.589e-06
1323,0.003301,2.582e-06
1324,0.003307,2.575e-06
1325,0.003295,2.568e-06
1326,0.003289,2.562e-06
1327,0.003281,2.555e-06
1328,0.003294,2.548e-06
1329,0.003307,2.541e-06
1330,0.003285,2.534e-06
1331,0.003284,2.527e-06
1332,0.003286,2.520e-06
1333,0.003271,2.514e-06
1334,0.003282,2.507e-06
1335,0.003268,2.500e-06
1336,0.003270,2.493e-06
1337,0.003292,2.486e-06
1338,0.003284,2.480e-06
1339,0.003263,2.473e-06
1340,0.003285,2.466e-06
1341,0.003284,2.459e-06
1342,0.003273,2.452e-06
1343,0.003273,2.446e-06
1344,0.003279,2.439e-06
1345,0.003279,2.432e-06
1346,0.003258,2.425e-06
1347,0.003257,2.419e-06
1348,0.003263,2.412e-06
1349,0.003278,2.405e-06
1350,0.003261,2.398e-06
1351,0.003265,2.392e-06
1352,0.003263,2.385e-06
1353,0.003256,2.378e-06
1354,0.003275,2.372e-06
1355,0.003261,2.365e-06
1356,0.003253,2.358e-06
1357,0.003261,2.352e-06
1358,0.003243,2.345e-06
1359,0.003252,2.338e-06
1360,0.003254,2.332e-06
1361,0.003255,2.325e-06
1362,0.003267,2.318e-06
1363,0.003258,2.312e-06
1364,0.003248,2.305e-06
1365,0.003248,2.298e-06
1366,0.003249,2.292e-06
1367,0.003253,2.285e-06
1368,0.003252,2.278e-06
1369,0.003251,2.272e-06
1370,0.003250,2.265e-06
1371,0.003228,2.259e-06
1372,0.003237,2.252e-06
1373,0.003241,2.246e-06
1374,0.003265,2.239e-06
1375,0.003232,2.232e-06
1376,0.003236,2.226e-06
1377,0.003247,2.219e-06
1378,0.003242,2.213e-06
1379,0.003228,2.206e-06
1380,0.003229,2.200e-06
1381,0.003226,2.193e-06
1382,0.003225,2.187e-06
1383,0.003233,2.180e-06
1384,0.003227,2.174e-06
1385,0.003216,2.167e-06
1386,0.003238,2.161e-06
1387,0.003218,2.154e-06
1388,0.003231,2.148e-06
1389,0.003237,2.141e-06
1390,0.003215,2.135e-06
1391,0.003221,2.128e-06
1392,0.003213,2.122e-06
1393,0.003219,2.115e-06
1394,0.003213,2.109e-06
1395,0.003213,2.103e-06
1396,0.003230,2.096e-06
1397,0.003216,2.090e-06
1398,0.003215,2.083e-06
1399,0.003204,2.077e-06
1400,0.003217,2.071e-06
1401,0.003211,2.064e-06
1402,0.003211,2.058e-06
1403,0.003225,2.052e-06
1404,0.003208,2.045e-06
1405,0.003206,2.039e-06
1406,0.003212,2.032e-06
1407,0.003221,2.026e-06
1408,0.003207,2.020e-06
1409,0.003199,2.014e-06
1410,0.003198,2.007e-06
1411,0.003208,2.001e-06
1412,0.003197,1.995e-06
1413,0.003197,1.988e-06
1414,0.003212,1.982e-06
1415,0.003194,1.976e-06
1416,0.003204,1.969e-06
1417,0.003196,1.963e-06
1418,0.003214,1.957e-06
1419,0.003196,1.951e-06
1420,0.003198,1.944e-06
1421,0.003193,1.938e-06
1422,0.003191,1.932e-06
1423,0.003177,1.926e-06
1424,0.003187,1.920e-06
1425,0.003173,1.913e-06
1426,0.003186,1.907e-06
1427,0.003176,1.901e-06
1428,0.003190,1.895e-06
1429,0.003187,1.889e-06
1430,0.003188,1.883e-06
1431,0.003182,1.876e-06
1432,0.003172,1.870e-06
1433,0.003194,1.864e-06
1434,0.003182,1.858e-06
1435,0.003186,1.852e-06
1436,0.003181,1.846e-06
1437,0.003166,1.840e-06
1438,0.003172,1.834e-06
1439,0.003185,1.827e-06
1440,0.003181,1.821e-06
1441,0.003171,1.815e-06
1442,0.003175,1.809e-06
1443,0.003185,1.803e-06
1444,0.003171,1.797e-06
1445,0.003167,1.791e-06
1446,0.003165,1.785e-06
1447,0.003175,1.779e-06
1448,0.003165,1.773e-06
1449,0.003164,1.767e-06
1450,0.003159,1.761e-06
1451,0.003157,1.755e-06
1452,0.003157,1.749e-06
1453,0.003160,1.743e-06
1454,0.003167,1.737e-06
1455,0.003158,1.731e-06
1456,0.003169,1.725e-06
1457,0.003163,1.719e-06
1458,0.003159,1.713e-06
1459,0.003176,1.707e-06
1460,0.003168,1.701e-06
1461,0.003171,1.696e-06
1462,0.003171,1.690e-06
1463,0.003150,1.684e-06
1464,0.003155,1.678e-06
1465,0.003144,1.672e-06
1466,0.003153,1.666e-06
1467,0.003160,1.660e-06
1468,0.003139,1.654e-06
1469,0.003147,1.648e-06
1470,0.003152,1.643e-06
1471,0.003155,1.637e-06
1472,0.003130,1.631e-06
1473,0.003141,1.625e-06
1474,0.003143,1.619e-06
1475,0.003133,1.614e-06
1476,0.003155,1.608e-06
1477,0.003143,1.602e-06
1478,0.003137,1.596e-06
1479,0.003134,1.590e-06
1480,0.003144,1.585e-06
1481,0.003146,1.579e-06
1482,0.003128,1.573e-06
1483,0.003125,1.568e-06
1484,0.003139,1.562e-06
1485,0.003124,1.556e-06
1486,0.003128,1.550e-06
1487,0.003120,1.545e-06
1488,0.003130,1.539e-06
1489,0.003120,1.533e-06
1490,0.003137,1.528e-06
1491,0.003145,1.522e-06
1492,0.003135,1.516e-06
1493,0.003136,1.511e-06
1494,0.003139,1.505e-06
1495,0.003126,1.499e-06
1496,0.003128,1.494e-06
1497,0.003117,1.488e-06
1498,0.003119,1.483e-06
1499,0.003122,1.477e-06
1500,0.003134,1.471e-06
1501,0.003136,1.466e-06
1502,0.003128,1.460e-06
1503,0.003143,1.455e-06
1504,0.003113,1.449e-06
1505,0.003121,1.444e-06
1506,0.003123,1.438e-06
1507,0.003114,1.433e-06
1508,0.003123,1.427e-06
1509,0.003123,1.422e-06
1510,0.003113,1.416e-06
1511,0.003109,1.411e-06
1512,0.003102,1.405e-06
1513,0.003118,1.400e-06
1514,0.003127,1.394e-06
1515,0.003110,1.389e-06
1516,0.003112,1.383e-06
1517,0.003103,1.378e-06
1518,0.003101,1.372e-06
1519,0.003096,1.367e-06
1520,0.003102,1.362e-06
1521,0.003111,1.356e-06
1522,0.003109,1.351e-06
1523,0.003115,1.345e-06
1524,0.003105,1.340e-06
1525,0.003114,1.335e-06
1526,0.003100,1.329e-06
1527,0.003096,1.324e-06
1528,0.003104,1.319e-06
1529,0.003097,1.313e-06
1530,0.003109,1.308e-06
1531,0.003102,1.303e-06
1532,0.003115,1.297e-06
1533,0.003103,1.292e-06
1534,0.003114,1.287e-06
1535,0.003104,1.282e-06
1536,0.003103,1.276e-06
1537,0.003101,1.271e-06
1538,0.003101,1.266e-06
1539,0.003100,1.261e-06
1540,0.003093,1.255e-06
1541,0.003106,1.250e-06
1542,0.003087,1.245e-06
1543,0.003088,1.240e-06
1544,0.003088,1.235e-06
1545,0.003095,1.229e-06
1546,0.003078,1.224e-06
1547,0.003091,1.219e-06
1548,0.003085,1.214e-06
1549,0.003098,1.209e-06
1550,0.003089,1.204e-06
1551,0.003084,1.199e-06
1552,0.003098,1.193e-06
1553,0.003080,1.188e-06
1554,0.003078,1.183e-06
1555,0.003091,1.178e-06
1556,0.003088,1.173e-06
1557,0.003090,1.168e-06
1558,0.003089,1.163e-06
1559,0.003079,1.158e-06
1560,0.003074,1.153e-06
1561,0.003085,1.148e-06
1562,0.003077,1.143e-06
1563,0.003083,1.138e-06
1564,0.003075,1.133e-06
1565,0.003065,1.128e-06
1566,0.003070,1.123e-06
1567,0.003068,1.118e-06
1568,0.003071,1.113e-06
1569,0.003061,1.108e-06
1570,0.003070,1.103e-06
1571,0.003074,1.098e-06
1572,0.003084,1.093e-06
1573,0.003074,1.088e-06
1574,0.003073,1.083e-06
1575,0.003078,1.079e-06
1576,0.003080,1.074e-06
1577,0.003067,1.069e-06
1578,0.003074,1.064e-06
1579,0.003087,1.059e-06
1580,0.003075,1.054e-06
1581,0.003074,1.049e-06
1582,0.003080,1.045e-06
1583,0.003064,1.040e-06
1584,0.003065,1.035e-06
1585,0.003065,1.030e-06
1586,0.003061,1.025e-06
1587,0.003067,1.021e-06
1588,0.003065,1.016e-06
1589,0.003069,1.011e-06
1590,0.003061,1.006e-06
1591,0.003068,1.002e-06
1592,0.003052,9.970e-07
1593,0.003052,9.923e-07
1594,0.003070,9.876e-07
1595,0.003057,9.829e-07
1596,0.003046,9.782e-07
1597,0.003057,9.735e-07
1598,0.003060,9.688e-07
1599,0.003054,9.642e-07
1600,0.003047,9.595e-07
1601,0.003060,9.549e-07
1602,0.003053,9.503e-07
1603,0.003042,9.457e-07
1604,0.003046,9.411e-07
1605,0.003061,9.365e-07
1606,0.003063,9.319e-07
1607,0.003057,9.273e-07
1608,0.003049,9.228e-07
1609,0.003043,9.182e-07
1610,0.003050,9.137e-07
1611,0.003043,9.091e-07
1612,0.003047,9.046e-07
1613,0.003046,9.001e-07
1614,0.003052,8.956e-07
1615,0.003053,8.911e-07
1616,0.003051,8.866e-07
1617,0.003050,8.822e-07
1618,0.003042,8.777e-07
1619,0.003049,8.732e-07
1620,0.003048,8.688e-07
1621,0.003050,8.644e-07
1622,0.003041,8.600e-07
1623,0.003043,8.555e-07
1624,0.003055,8.511e-07
1625,0.003050,8.468e-07
1626,0.003047,8.424e-07
1627,0.003036,8.380e-07
1628,0.003033,8.337e-07
1629,0.003040,8.293e-07
1630,0.003043,8.250e-07
1631,0.003055,8.206e-07
1632,0.003056,8.163e-07
1633,0.003063,8.120e-07
1634,0.003049,8.077e-07
1635,0.003035,8.034e-07
1636,0.003036,7.992e-07
1637,0.003044,7.949e-07
1638,0.003033,7.906e-07
1639,0.003037,7.864e-07
1640,0.003038,7.822e-07
1641,0.003030,7.779e-07
1642,0.003040,7.737e-07
1643,0.003060,7.695e-07
1644,0.003038,7.653e-07
1645,0.003034,7.612e-07
1646,0.003031,7.570e-07
1647,0.003025,7.528e-07
1648,0.003036,7.487e-07
1649,0.003024,7.445e-07
1650,0.003026,7.404e-07
1651,0.003032,7.363e-07
1652,0.003034,7.322e-07
1653,0.003031,7.281e-07
1654,0.003032,7.240e-07
1655,0.003031,7.199e-07
1656,0.003020,7.159e-07
1657,0.003022,7.118e-07
1658,0.003027,7.078e-07
1659,0.003031,7.037e-07
1660,0.003033,6.997e-07
1661,0.003017,6.957e-07
1662,0.003025,6.917e-07
1663,0.003029,6.877e-07
1664,0.003019,6.837e-07
1665,0.003030,6.797e-07
1666,0.003015,6.758e-07
1667,0.003035,6.718e-07
1668,0.003025,6.679e-07
1669,0.003025,6.640e-07
1670,0.003020,6.601e-07
1671,0.003014,6.562e-07
1672,0.003006,6.523e-07
1673,0.003022,6.484e-07
1674,0.003020,6.445e-07
1675,0.003013,6.406e-07
1676,0.003016,6.368e-07
1677,0.003007,6.330e-07
1678,0.003019,6.291e-07
1679,0.003015,6.253e-07
1680,0.003033,6.215e-07
1681,0.003018,6.177e-07
1682,0.003022,6.139e-07
1683,0.003016,6.101e-07
1684,0.003018,6.064e-07
1685,0.003009,6.026e-07
1686,0.003007,5.989e-07
1687,0.003009,5.952e-07
1688,0.003009,5.914e-07
1689,0.003004,5.877e-07
1690,0.003015,5.840e-07
1691,0.003006,5.803e-07
1692,0.003018,5.767e-07
1693,0.003004,5.730e-07
1694,0.003018,5.693e-07
1695,0.003020,5.657e-07
1696,0.003005,5.621e-07
1697,0.003012,5.584e-07
1698,0.003020,5.548e-07
1699,0.003010,5.512e-07
1700,0.003020,5.477e-07
1701,0.003010,5.441e-07
1702,0.002995,5.405e-07
1703,0.003009,5.370e-07
1704,0.003002,5.334e-07
1705,0.003000,5.299e-07
1706,0.003009,5.264e-07
1707,0.003011,5.228e-07
1708,0.003012,5.193e-07
1709,0.003006,5.159e-07
1710,0.003025,5.124e-07
1711,0.003013,5.089e-07
1712,0.003004,5.055e-07
1713,0.003017,5.020e-07
1714,0.002996,4.986e-07
1715,0.002999,4.952e-07
1716,0.003009,4.917e-07
1717,0.003006,4.883e-07
1718,0.002998,4.850e-07
1719,0.002999,4.816e-07
1720,0.003000,4.782e-07
1721,0.002996,4.749e-07
1722,0.003001,4.715e-07
1723,0.003001,4.682e-07
1724,0.002997,4.649e-07
1725,0.002991,4.616e-07
1726,0.002990,4.583e-07
1727,0.003014,4.550e-07
1728,0.002991,4.517e-07
1729,0.002995,4.484e-07
1730,0.002990,4.452e-07
1731,0.003002,4.419e-07
1732,0.002993,4.387e-07
1733,0.002992,4.355e-07
1734,0.003001,4.323e-07
1735,0.003003,4.291e-07
1736,0.002993,4.259e-07
1737,0.003009,4.227e-07
1738,0.002992,4.196e-07
1739,0.002994,4.164e-07
1740,0.002997,4.133e-07
1741,0.002991,4.101e-07
1742,0.003001,4.070e-07
1743,0.003002,4.039e-07
1744,0.002984,4.008e-07
1745,0.002998,3.977e-07
1746,0.002981,3.947e-07
1747,0.002997,3.916e-07
1748,0.002981,3.886e-07
1749,0.002993,3.855e-07
1750,0.002990,3.825e-07
1751,0.002988,3.795e-07
1752,0.002995,3.765e-07
1753,0.002997,3.735e-07
1754,0.002998,3.705e-07
1755,0.002977,3.675e-07
1756,0.003000,3.646e-07
1757,0.002986,3.616e-07
1758,0.002984,3.587e-07
1759,0.002988,3.558e-07
1760,0.003001,3.529e-07
1761,0.002993,3.500e-07
1762,0.002989,3.471e-07
1763,0.002985,3.442e-07
1764,0.002990,3.413e-07
1765,0.002994,3.385e-07
1766,0.002982,3.356e-07
1767,0.002990,3.328e-07
1768,0.002978,3.300e-07
1769,0.002982,3.272e-07
1770,0.002977,3.244e-07
1771,0.002991,3.216e-07
1772,0.002982,3.188e-07
1773,0.002982,3.161e-07
1774,0.002984,3.133e-07
1775,0.002985,3.106e-07
1776,0.002993,3.079e-07
1777,0.002988,3.051e-07
1778,0.002982,3.024e-07
1779,0.002982,2.997e-07
1780,0.002979,2.971e-07
1781,0.002988,2.944e-07
1782,0.002985,2.917e-07
1783,0.002993,2.891e-07
1784,0.002985,2.865e-07
1785,0.002990,2.838e-07
1786,0.002992,2.812e-07
1787,0.002976,2.786e-07
1788,0.002984,2.761e-07
1789,0.002973,2.735e-07
1790,0.002974,2.709e-07
1791,0.002979,2.684e-07
1792,0.002976,2.658e-07
1793,0.002979,2.633e-07
1794,0.002976,2.608e-07
1795,0.002969,2.583e-07
1796,0.002975,2.558e-07
1797,0.002982,2.533e-07
1798,0.002991,2.508e-07
1799,0.002971,2.484e-07
1800,0.002983,2.459e-07
1801,0.002982,2.435e-07
1802,0.002985,2.411e-07
1803,0.002980,2.387e-07
1804,0.002981,2.363e-07
1805,0.002984,2.339e-07
1806,0.002979,2.315e-07
1807,0.002972,2.292e-07
1808,0.002974,2.268e-07
1809,0.002988,2.245e-07
1810,0.002976,2.221e-07
1811,0.002985,2.198e-07
1812,0.002975,2.175e-07
1813,0.002987,2.152e-07
1814,0.002969,2.129e-07
1815,0.002985,2.107e-07
1816,0.002977,2.084e-07
1817,0.002985,2.062e-07
1818,0.002992,2.039e-07
1819,0.002975,2.017e-07
1820,0.002983,1.995e-07
1821,0.002975,1.973e-07
1822,0.002986,1.951e-07
1823,0.002991,1.930e-07
1824,0.002990,1.908e-07
1825,0.002976,1.887e-07
1826,0.002978,1.865e-07
1827,0.002981,1.844e-07
1828,0.002966,1.823e-07
1829,0.002974,1.802e-07
1830,0.002976,1.781e-07
1831,0.002976,1.760e-07
1832,0.002983,1.740e-07
1833,0.002972,1.719e-07
1834,0.002976,1.699e-07
1835,0.002979,1.678e-07
1836,0.002972,1.658e-07
1837,0.002976,1.638e-07
1838,0.002971,1.618e-07
1839,0.002991,1.598e-07
1840,0.002983,1.579e-07
1841,0.002974,1.559e-07
1842,0.002968,1.540e-07
1843,0.002978,1.520e-07
1844,0.002974,1.501e-07
1845,0.002966,1.482e-07
1846,0.002979,1.463e-07
1847,0.002971,1.444e-07
1848,0.002973,1.425e-07
1849,0.002967,1.407e-07
1850,0.002982,1.388e-07
1851,0.002964,1.370e-07
1852,0.002968,1.352e-07
1853,0.002982,1.334e-07
1854,0.002979,1.316e-07
1855,0.002971,1.298e-07
1856,0.002963,1.280e-07
1857,0.002977,1.262e-07
1858,0.002969,1.245e-07
1859,0.002990,1.227e-07
1860,0.002969,1.210e-07
1861,0.002978,1.193e-07
1862,0.002963,1.176e-07
1863,0.002971,1.159e-07
1864,0.002967,1.142e-07
1865,0.002982,1.126e-07
1866,0.002964,1.109e-07
1867,0.002979,1.093e-07
1868,0.002976,1.076e-07
1869,0.002971,1.060e-07
1870,0.002955,1.044e-07
1871,0.002975,1.028e-07
1872,0.002975,1.012e-07
1873,0.002975,9.966e-08
1874,0.002972,9.810e-08
1875,0.002959,9.655e-08
1876,0.002966,9.502e-08
1877,0.002971,9.350e-08
1878,0.002967,9.199e-08
1879,0.002977,9.049e-08
1880,0.002967,8.901e-08
1881,0.002974,8.753e-08
1882,0.002975,8.607e-08
1883,0.002968,8.462e-08
1884,0.002970,8.319e-08
1885,0.002985,8.176e-08
1886,0.002970,8.035e-08
1887,0.002964,7.895e-08
1888,0.002980,7.756e-08
1889,0.002973,7.619e-08
1890,0.002959,7.483e-08
1891,0.002977,7.348e-08
1892,0.002965,7.214e-08
1893,0.002972,7.081e-08
1894,0.002969,6.950e-08
1895,0.002965,6.819e-08
1896,0.002960,6.690e-08
1897,0.002971,6.563e-08
1898,0.002974,6.436e-08
1899,0.002969,6.311e-08
1900,0.002971,6.187e-08
1901,0.002967,6.064e-08
1902,0.002962,5.942e-08
1903,0.002966,5.822e-08
1904,0.002968,5.703e-08
1905,0.002968,5.585e-08
1906,0.002966,5.468e-08
1907,0.002969,5.352e-08
1908,0.002965,5.238e-08
1909,0.002963,5.125e-08
1910,0.002965,5.013e-08
1911,0.002961,4.903e-08
1912,0.002973,4.793e-08
1913,0.002957,4.685e-08
1914,0.002965,4.578e-08
1915,0.002966,4.472e-08
1916,0.002962,4.368e-08
1917,0.002965,4.265e-08
1918,0.002984,4.163e-08
1919,0.002975,4.062e-08
1920,0.002971,3.962e-08
1921,0.002969,3.864e-08
1922,0.002963,3.767e-08
1923,0.002967,3.671e-08
1924,0.002973,3.577e-08
1925,0.002969,3.483e-08
1926,0.002980,3.391e-08
1927,0.002968,3.300e-08
1928,0.002964,3.210e-08
1929,0.002978,3.122e-08
